1 201.616010 202.450849
1 201.525326 203.285210
1 201.523589 202.353469
1 202.301312 203.132209
3 63.908461 64.375298
3 63.890060 64.338599
3 63.894228 64.354257
3 63.897968 64.350730
5 38.189442 38.640155
5 38.215661 38.675534
5 38.187231 38.645003
5 38.239631 38.692522
7 27.176201 27.657800
7 27.175526 27.648299
7 27.224703 27.703169
7 27.204228 27.667533
9 21.057157 21.610703
9 21.055559 21.612497
9 21.061049 21.604279
9 21.036487 21.556421
11 17.319961 17.949832
11 17.332100 17.948079
11 17.353254 17.956771
11 17.341977 17.933043
13 14.804359 15.508077
13 14.802023 15.500032
13 14.827626 15.516930
13 14.753330 15.443074
15 12.897260 13.656438
15 12.876884 13.661975
15 12.838829 13.624814
15 12.911341 13.668065
17 11.400717 12.246406
17 11.600503 12.450004
17 11.395034 12.213106
17 11.538401 12.351958
19 10.285227 11.110384
19 10.228605 11.058130
19 10.266132 11.097496
19 10.210362 11.054695
21 9.268423 10.113668
21 9.369688 10.226871
21 9.692765 10.513059
21 9.311465 10.149368
23 8.530661 9.401752
23 8.549401 9.446046
23 8.617947 9.486322
23 8.541053 9.427685
25 7.898641 8.799474
25 7.955338 8.832506
25 7.919462 8.820556
25 7.951536 8.854749
27 7.322673 8.228219
27 7.426417 8.367191
27 7.340925 8.284800
27 7.319578 8.604864
29 6.858552 7.649612
29 6.839396 7.634115
29 6.933751 7.730993
29 6.849070 7.617864
31 6.536094 7.404632
31 6.407844 7.278387
31 6.438077 7.345662
31 6.384283 7.372484
31 6.407392 7.398371
31 6.453162 7.434171
31 6.411891 7.369116
33 5.992127 7.008357
33 6.090640 7.092590
33 6.082640 7.111224
35 5.732698 6.780020
35 5.739957 6.814121
35 5.794279 6.838232
35 5.805684 6.875164
37 5.434886 6.504495
37 5.416889 6.475851
37 5.419956 6.479321
37 5.468970 6.532306
39 5.181538 6.230163
39 5.160359 6.241687
39 5.187924 6.286556
39 5.204442 6.293434
41 4.959141 6.009695
41 4.939481 6.071147
41 4.900987 6.014848
43 4.732329 5.863143
43 4.747765 5.901072
43 4.763048 5.891830
43 4.747754 5.855620
45 4.574299 5.767410
45 4.601164 5.728261
45 4.581925 5.736765
45 4.607110 5.798215
47 4.474931 5.730093
47 4.413586 5.612128
47 4.434632 5.681315
47 4.420231 5.590493
49 4.291308 5.567479
49 4.245049 5.516686
49 4.255207 5.524795
49 4.304156 5.534003
51 4.090205 5.380362
51 4.158359 5.531188
51 4.121559 5.429988
53 3.999370 5.290592
53 4.539459 5.836816
53 3.996576 5.310656
53 4.011780 5.342655
55 3.914325 5.228324
55 3.868889 5.366720
55 3.915738 5.264005
55 3.905086 5.268265
57 3.844792 5.148843
57 3.811445 5.184612
57 4.413472 5.819869
57 3.812657 5.257948
59 3.717971 4.751720
59 4.018649 5.077114
59 3.643353 4.630527
61 3.618304 4.692090
61 3.956249 4.970289
61 3.637499 4.687649
61 3.688129 4.698659
63 3.538699 4.702254
63 3.538293 4.607516
63 3.552260 4.613218
63 3.538330 4.544114
65 3.431405 4.453689
65 3.484406 4.555815
65 3.453775 4.528695
65 3.485313 4.575807
67 3.984396 5.036058
67 3.361558 4.431444
67 3.401263 4.404900
67 3.863887 4.914433
69 3.309597 4.393447
69 3.355590 4.427591
69 3.317023 4.396391
71 3.760433 4.812080
71 3.229918 4.313285
71 3.809268 4.855011
71 3.227196 4.284358
73 3.164125 4.283371
73 3.161796 4.201877
73 3.172390 4.302258
73 3.158464 4.291031
75 3.140179 4.266344
75 3.100543 4.266943
75 3.110758 4.261885
75 3.154354 4.300053
77 3.342116 4.496059
77 3.057595 4.187395
77 3.081146 4.277079
77 3.037228 4.263894
79 3.099244 4.248113
79 2.984374 4.132902
79 2.984866 4.154279
79 3.030410 4.219357
81 2.977697 4.541780
81 2.938415 4.078343
81 2.954652 4.160823
81 2.954434 4.109985
83 3.097710 4.215041
83 2.883036 4.115709
83 2.917342 4.057326
83 2.923955 4.223889
85 2.858475 4.114153
85 2.848969 4.008700
85 2.841074 4.027053
85 2.873055 4.168715
87 3.087037 4.345368
87 2.813383 4.041431
87 2.783530 4.002416
87 2.808836 4.092633
89 2.747420 3.940494
