4 47.915734 59.240844
4 47.953152 49.020156
4 47.920887 48.393492
4 47.926066 48.421263
4 47.957539 48.447056
4 24.744431 25.185249
4 24.800358 25.257469
4 24.787745 25.226323
4 24.814287 25.277105
4 24.762088 25.212272
4 16.694431 17.123269
4 16.691546 17.109807
4 16.719331 17.232307
4 16.692177 17.111823
4 16.687786 17.112486
4 12.697546 13.110703
4 12.674071 13.088084
4 12.734401 13.143462
4 12.697954 13.111918
4 12.682994 13.091420
4 10.279599 10.668241
4 10.273834 10.672584
4 10.286408 10.682988
4 10.279461 10.687432
4 10.267507 10.665461
4 8.670803 9.064117
4 8.750862 9.142082
4 8.662012 9.067593
4 8.671588 9.071419
4 8.721805 9.130890
4 7.526346 7.911454
4 7.507171 7.887734
4 7.517967 7.897672
4 7.521940 7.919220
4 7.536400 7.930467
4 6.710019 7.094995
4 6.679234 7.056284
4 6.708534 7.096553
4 6.716461 7.093067
4 6.685637 7.052030
4 5.982589 6.365973
4 5.984284 6.342293
4 5.980872 6.346710
4 5.965414 6.333343
4 5.963210 6.333610
4 5.429614 5.796391
4 5.401049 5.776423
4 5.408827 5.773283
4 5.408725 5.771032
4 5.431265 5.794305
4 4.977069 5.342375
4 4.980898 5.355785
4 4.969230 5.340680
4 4.993708 5.373393
4 4.989366 5.361427
4 4.626867 5.007352
4 4.637771 4.994483
4 4.604299 4.960332
4 4.620646 4.996357
4 4.609119 4.973530
4 4.294320 4.652626
4 4.299308 4.662539
4 4.306728 4.673243
4 4.303776 4.677195
4 4.298066 4.650053
4 4.037842 4.391561
4 4.042138 4.408915
4 4.046184 4.413005
4 4.076479 4.433592
4 4.054115 4.405914
4 3.814150 4.188068
4 3.820384 4.176646
4 3.810240 4.169049
4 3.831104 4.195857
4 3.819215 4.176095
4 3.592915 3.945356
4 3.603733 3.972726
4 3.607328 3.977656
4 3.608633 3.978072
4 3.601859 3.965292
4 3.447936 3.820138
4 3.509413 3.868761
4 3.450358 3.810403
4 3.426128 3.774309
4 3.432064 3.793208
4 3.284910 3.644390
4 3.276472 3.621415
4 3.287466 3.640867
4 3.282414 3.641242
4 3.278848 3.640017
4 3.140000 3.496510
4 3.143412 3.493099
4 3.143911 3.488341
4 3.146192 3.492076
4 3.137897 3.505451
4 3.006675 3.364694
4 3.006910 3.365617
4 3.003489 3.363690
4 3.205070 3.548964
4 3.010147 3.368982
4 2.898533 3.273252
4 2.907729 3.254133
4 2.901245 3.258272
4 3.083317 3.433781
4 2.909342 3.270574
4 2.796089 3.153760
4 2.788478 3.131706
4 2.805472 3.157291
4 2.799485 3.148682
4 2.795739 3.161850
4 2.709354 3.071264
4 2.715539 3.067428
4 2.706756 3.063338
4 2.692738 3.037717
4 2.894468 3.250422
4 2.607382 2.964303
4 2.607720 2.954413
4 2.612917 2.973954
4 2.609143 2.963631
4 2.620614 2.955291
4 2.521321 2.885045
4 2.528260 2.872305
4 2.532983 2.885642
4 2.524940 2.867685
4 2.541582 2.879662
4 2.439453 2.806013
4 2.448390 2.790729
4 2.443333 2.793701
4 2.461647 2.821214
4 2.469787 2.816308
4 2.397745 2.752289
4 2.401343 2.756514
4 2.375153 2.731032
4 2.679165 3.020909
4 2.589845 2.950972
4 2.326996 2.693552
4 2.329305 2.691929
4 2.319335 2.661668
4 2.323520 2.666591
4 2.328164 2.676385
4 2.416943 2.762025
4 2.273921 2.631689
4 2.265418 2.611771
4 2.261852 2.621544
4 2.291536 2.645504
4 2.195256 2.545093
4 2.396399 2.736791
4 2.570070 2.926792
4 2.196661 2.563032
4 2.199066 2.539125
4 2.159982 2.513433
4 2.146370 2.511106
4 2.197111 2.562310
4 2.322334 2.669680
4 2.351503 2.693270
4 2.115586 2.470958
4 2.119556 2.480305
4 2.129661 2.492149
4 2.150663 2.505893
4 2.120014 2.475209
4 2.083115 2.429947
4 2.084555 2.447082
4 2.088050 2.438904
4 2.081347 2.436143
4 2.106891 2.469076
4 2.039094 2.387580
4 2.032837 2.372097
4 2.041679 2.380692
4 2.054263 2.411924
4 2.245443 2.638315
4 2.019031 2.367152
4 2.032668 2.384340
4 2.016562 2.354378
4 2.037558 2.374727
4 2.028282 2.389780
4 2.163996 2.527019
4 2.161824 2.501917
4 1.977945 2.321615
4 1.981548 2.327335
4 1.982615 2.324544
4 1.976092 2.333283
4 1.944449 2.302393
4 1.951211 2.288674
4 1.956198 2.303043
4 1.978260 2.317673
4 1.934835 2.290941
4 1.962408 2.303532
4 1.941083 2.296144
4 1.947897 2.292357
4 2.074847 2.415926
4 2.051018 2.390118
4 1.865864 2.217638
4 1.872738 2.218740
4 1.873780 2.223887
4 1.881024 2.223583
4 1.853954 2.189453
4 1.820559 2.164655
4 1.832000 2.192796
4 1.814465 2.166684
4 1.852966 2.192786
4 1.805689 2.162086
4 1.810544 2.152246
4 1.810998 2.155638
4 1.812945 2.160757
4 1.821901 2.157765
4 1.789046 2.132186
4 1.790344 2.151798
4 1.806358 2.158197
4 1.785954 2.134844
4 1.797111 2.150626
4 1.775770 2.117014
4 1.744105 2.101963
4 1.974442 2.327963
4 1.940075 2.298085
4 1.759353 2.098041
4 1.797831 2.147361
4 1.787281 2.145509
4 1.752450 2.106045
4 1.752286 2.110223
4 1.744174 2.086381
4 1.790801 2.229836
4 1.748641 2.088228
4 1.734417 2.078281
4 1.762672 2.090001
4 1.707223 2.060602
4 1.706541 2.048792
4 1.669538 2.011076
4 1.687001 2.046770
4 1.860768 2.187119
4 1.683380 2.024704
4 1.654499 2.021482
4 1.670475 2.027229
4 1.680351 2.016624
4 1.663499 2.002139
4 1.672866 2.007470
4 1.681688 2.011460
4 1.675934 2.089143
4 1.634827 1.970657
4 1.670596 2.010997
4 1.670344 2.025597
4 1.622957 1.963108
4 1.654339 2.016319
4 1.647139 1.989295
4 1.627664 1.970591
4 1.675283 2.097867
4 1.645617 1.997196
4 1.631755 1.981654
4 1.632765 1.976609
4 1.634743 1.970677
4 1.635965 1.983818
4 1.613544 1.949265
4 1.583361 1.940018
4 1.614948 1.971849
4 1.570880 1.914753
4 1.603209 1.961311
4 1.589744 1.936036
4 1.595391 1.931043
4 1.597401 1.947249
4 1.712460 2.049301
4 1.593271 1.935997
4 1.571200 1.912144
4 1.583505 1.934844
4 1.584533 1.941689
4 1.568594 1.906730
4 1.586047 1.926316
4 1.523218 1.882688
4 1.580420 1.930822
4 1.577710 1.931601
4 1.556933 1.897882
4 1.561936 1.897730
4 1.520216 1.858467
4 1.524312 1.859818
4 1.562393 2.097849
4 1.551628 1.886346
4 1.533469 1.889122
4 1.534681 1.874984
4 1.517041 1.858417
4 1.510444 1.870312
4 1.518834 1.867059
4 2.057957 2.415382
4 1.530668 1.877170
4 1.500668 1.839655
4 1.509602 1.843437
4 1.505792 1.860449
4 1.504757 1.864655
4 1.495806 1.841934
4 1.472026 1.830752
4 1.490733 1.830864
4 1.479825 1.820626
4 1.473492 1.810448
4 1.474535 1.812996
4 1.460647 1.795665
4 1.446580 1.783147
4 1.500449 1.947915
4 1.475548 1.808358
4 1.471075 1.825929
4 1.489276 1.829361
4 1.433853 1.776279
4 1.478338 1.818878
