0 1 206.422099
0 1 206.874552
0 1 206.389646
0 1 206.431950
0.322393 3 68.668567
0.326900 3 68.686365
0.325597 3 68.822476
0.350047 3 68.688591
0.325541 5 41.704689
0.330983 5 41.638999
0.322296 5 41.699999
0.331676 5 41.691277
0.297555 7 30.127980
0.343474 7 30.194108
0.347245 7 30.207892
0.332116 7 30.206598
0.337575 9 23.769606
0.348541 9 23.901843
0.318999 9 23.694442
0.308285 9 23.844775
0.318258 11 19.867117
0.348695 11 19.859827
0.326135 11 19.827839
0.333651 11 19.850003
0.337090 13 17.351003
0.357317 13 17.375663
0.340732 13 17.366930
0.340142 13 17.281856
0.363589 15 15.439885
0.379926 15 15.463478
0.336933 15 15.544648
0.376170 15 15.368468
0.323116 17 13.884826
0.362024 17 13.870598
0.374063 17 13.965324
0.396121 17 13.960382
0.379367 19 12.758080
0.367098 19 12.706459
0.411818 19 12.890105
0.340982 19 12.853847
0.382095 21 11.834551
0.384970 21 11.850127
0.384586 21 11.842153
0.430127 21 11.869090
0.398372 23 11.047091
0.421007 23 11.146775
0.423827 23 11.152310
0.415567 23 10.993642
0.438549 25 10.477975
0.396385 25 10.387076
0.437794 25 10.439104
0.405354 25 10.410435
0.450891 27 9.975683
0.486911 27 9.976910
0.448238 27 9.882365
0.441511 27 9.934688
0.466596 29 9.426818
0.505387 29 9.555875
0.434821 29 9.414032
0.467033 29 9.458966
0.524132 31 9.076981
0.430169 31 8.974863
0.445774 31 8.975137
0.486843 31 9.068577
0.483780 33 8.657298
0.487327 33 8.779695
0.525935 33 8.795552
0.539556 33 8.766710
0.511872 35 8.412024
0.511709 35 8.398171
0.515878 35 8.345791
0.556131 35 8.432398
0.579743 37 8.161924
0.509536 37 8.038654
0.515372 37 8.065035
0.518971 37 8.115519
0.600110 39 7.979702
0.530022 39 7.841607
0.602165 39 7.994493
0.453177 39 7.867428
0.519858 41 7.725341
0.540967 41 7.702228
0.591530 41 7.735305
0.436614 41 7.600510
0.469166 43 7.554851
0.469938 43 7.385591
0.648070 43 7.605165
0.541000 43 7.665996
0.584991 45 7.451031
0.521634 45 7.393087
0.530826 45 7.327590
0.606486 45 7.431888
0.635222 47 7.997297
0.691481 47 7.377181
0.691291 47 7.393934
0.609989 47 7.333213
0.498844 49 7.152550
0.596961 49 7.772242
0.713755 49 7.362303
0.715361 49 7.353486
0.612416 51 7.095902
0.657035 51 7.114628
0.669625 51 7.753947
0.525710 51 6.985919
0.641011 53 7.057522
0.867702 53 7.294676
0.544938 53 6.793405
0.686814 53 7.123997
0.719519 55 7.583923
0.573324 55 6.910991
0.634091 55 6.990254
0.718992 55 7.434664
0.687871 57 6.907212
0.573098 57 6.773452
0.711378 57 6.914376
